"county_id"	"county_desc"	"voter_reg_num"	"election_lbl"	"election_desc"	"voting_method"	"voted_party_cd"	"voted_party_desc"	"pct_label"	"pct_description"	"ncid"	"voted_county_id"	"voted_county_desc"	"vtd_label"	"vtd_description"
"89"	"TYRRELL"	"000000003127"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5150"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003127"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5150"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003127"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5150"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003128"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"15"	"SCUPPERNONG"	"EE5151"	"89"	"TYRRELL"	"15"	"15"
"89"	"TYRRELL"	"000000003128"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"15"	"SCUPPERNONG"	"EE5151"	"89"	"TYRRELL"	"15"	"15"
"89"	"TYRRELL"	"000000003128"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"15"	"SCUPPERNONG"	"EE5151"	"89"	"TYRRELL"	"15"	"15"
"89"	"TYRRELL"	"000000003134"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003134"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003134"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003134"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003134"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003134"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003134"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5157"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003137"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5160"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003137"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5160"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003137"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5160"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003137"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5160"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003137"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5160"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003137"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5160"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003138"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5161"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003140"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5163"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003140"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5163"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003140"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5163"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003140"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5163"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003140"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5163"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003140"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5163"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003142"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5165"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003142"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5165"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003142"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5165"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003142"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5165"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003142"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5165"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003142"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5165"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003143"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"1"	"ALLIGATOR"	"EE5166"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000003143"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"1"	"ALLIGATOR"	"EE5166"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000003143"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"1"	"ALLIGATOR"	"EE5166"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000003145"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE5168"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000003145"	"11/08/2016"	"11/08/2016 GENERAL"	"PROVISIONAL"	"UNA"	"UNAFFILIATED"	"15"	"SCUPPERNONG"	"EE5168"	"89"	"TYRRELL"	"15"	"15"
"89"	"TYRRELL"	"000000003145"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE BY MAIL"	"UNA"	"UNAFFILIATED"	"3"	"GUMNECK"	"EE5168"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000004521"	"04/30/2019"	"04/30/2019 PRIMARY"	"CURBSIDE"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"09/10/2019"	"09/10/2019 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"CURBSIDE"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000004521"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"16"	"SOUTH FORK"	"EE5178"	"89"	"TYRRELL"	"16"	"16"
"89"	"TYRRELL"	"000000003157"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003157"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5180"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000005216"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"05/24/2011"	"05/24/2011 SPECIAL ELECTION"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"SC"	"SCUPPERNONG"	"EE5182"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000005216"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5182"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000005216"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5182"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000005216"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5182"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000005216"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5182"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000005216"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5182"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000005216"	"09/10/2019"	"09/10/2019 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5182"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003163"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5186"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003174"	"11/06/2012"	"11/06/2012 GENERAL"	"CURBSIDE"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5197"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003174"	"05/06/2014"	"05/06/2014 PRIMARY"	"CURBSIDE"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5197"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003174"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE BY MAIL"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5197"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003174"	"11/08/2011"	"11/08/2011 MUNICIPAL GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5197"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003174"	"11/03/2015"	"11/03/2015 MUNICIPAL GENERAL"	"CURBSIDE"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5197"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003176"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5199"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003177"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5200"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003179"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5202"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003179"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5202"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003179"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE5202"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003181"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5204"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003181"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5204"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003181"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5204"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003181"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5204"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003181"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5204"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000003182"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE5205"	"89"	"TYRRELL"	"2"	"2"
